# x  OriginalData  Fit  Background  peak0  peak1  peak2
4.803999999999999915e+01 2.830000000000000000e+02 2.733310065885593758e+02 2.889982953998949711e+01 2.435938783105297034e+02 7.500652504390777908e-01 8.723348760113304456e-02
4.806000000000000227e+01 2.410000000000000000e+02 2.575975664550107354e+02 2.890768026184335326e+01 2.278486326326012659e+02 7.537027783616405685e-01 8.755078220451771587e-02
4.807999999999999829e+01 2.240000000000000000e+02 2.429475322443225309e+02 2.891547080091015687e+01 2.131868247857894403e+02 7.573668458831546157e-01 8.786981173976643467e-02
4.810000000000000142e+01 2.160000000000000000e+02 2.293356466061011929e+02 2.892320115718982265e+01 1.995631971480750906e+02 7.610577119531131141e-01 8.819058888317404810e-02
4.811999999999999744e+01 2.310000000000000000e+02 2.167114793142741291e+02 2.893087133068246430e+01 1.869273192184759012e+02 7.647756386887036850e-01 8.851312642706379852e-02
4.814000000000000057e+01 2.110000000000000000e+02 2.050210965190303227e+02 2.893848132138793972e+01 1.752252568689398515e+02 7.685208914214619602e-01 8.883743728106546778e-02
4.815999999999999659e+01 2.320000000000000000e+02 1.942085241958460529e+02 2.894603112930636257e+01 1.644010357933215687e+02 7.722937387447009749e-01 8.916353447340828742e-02
4.817999999999999972e+01 1.710000000000000000e+02 1.842170018466002830e+02 2.895352075443767603e+01 1.543978952084486025e+02 7.760944525617876621e-01 8.949143115223208433e-02
4.820000000000000284e+01 1.880000000000000000e+02 1.749900302002391754e+02 2.896095019678193694e+01 1.451593355547350939e+02 7.799233081352301422e-01 8.982114058691381686e-02
4.821999999999999886e+01 1.950000000000000000e+02 1.664722227523384959e+02 2.896831945633908845e+01 1.366299700356933613e+02 7.837805841366342063e-01 9.015267616941244344e-02
4.824000000000000199e+01 1.990000000000000000e+02 1.586099755137506691e+02 2.897562853310913056e+01 1.287561943665283763e+02 7.876665626975247747e-01 9.048605141563116627e-02
4.825999999999999801e+01 1.410000000000000000e+02 1.513519724174900603e+02 2.898287742709209169e+01 1.214866921809701239e+02 7.915815294610462072e-01 9.082127996679621729e-02
4.828000000000000114e+01 1.650000000000000000e+02 1.446495456202600565e+02 2.899006613828794343e+01 1.147727953327466821e+02 7.955257736345811015e-01 9.115837559085537833e-02
4.829999999999999716e+01 1.700000000000000000e+02 1.384569106219986168e+02 2.899719466669671419e+01 1.085687190150747341e+02 7.994995880432751445e-01 9.149735218389282165e-02
4.832000000000000028e+01 1.690000000000000000e+02 1.327312959177302503e+02 2.900426301231840398e+01 1.028316914124557826e+02 8.035032691845211961e-01 9.183822377156429517e-02
4.834000000000000341e+01 9.800000000000000000e+01 1.274329859957843354e+02 2.901127117515298437e+01 9.752199669883741251e+01 8.075371172833833988e-01 9.218100451054944688e-02
4.835999999999999943e+01 1.350000000000000000e+02 1.225252950969662038e+02 2.901821915520048378e+01 9.260294879672669310e+01 8.116014363490144934e-01 9.252570869002418874e-02
4.838000000000000256e+01 1.190000000000000000e+02 1.179744874240921888e+02 2.902510695246090222e+01 8.804081158666606655e+01 8.156965342320742218e-01 9.287235073315255884e-02
4.839999999999999858e+01 1.380000000000000000e+02 1.137496575886765129e+02 2.903193456693421126e+01 8.380467935386054990e+01 8.198227226831505954e-01 9.322094519859697170e-02
4.842000000000000171e+01 1.090000000000000000e+02 1.098225831234811807e+02 2.903870199862043933e+01 7.986632930066645031e+01 8.239803174122423135e-01 9.357150678205014560e-02
4.843999999999999773e+01 8.200000000000000000e+01 1.061675589714743637e+02 2.904540924751958642e+01 7.620005603548771944e+01 8.281696381492826831e-01 9.392405031778541802e-02
4.846000000000000085e+01 1.360000000000000000e+02 1.027612220530581908e+02 2.905205631363162411e+01 7.278249613994056233e+01 8.323910087057673213e-01 9.427859078022952921e-02
4.847999999999999687e+01 1.260000000000000000e+02 9.958237236191271791e+01 2.905864319695655240e+01 6.959244926463314584e+01 8.366447570374622167e-01 9.463514328555407140e-02
4.850000000000000000e+01 1.140000000000000000e+02 9.661179557300505394e+01 2.906516989749439972e+01 6.661070073710908446e+01 8.409312153082713071e-01 9.499372309329050246e-02
4.852000000000000313e+01 9.000000000000000000e+01 9.383209087670923054e+01 2.907163641524519448e+01 6.381984939590085304e+01 8.452507199552201644e-01 9.535434560796433867e-02
4.853999999999999915e+01 1.080000000000000000e+02 9.122750668016092845e+01 2.907804275020885143e+01 6.120414329181667057e+01 8.496036117546428290e-01 9.571702638075275937e-02
4.856000000000000227e+01 1.020000000000000000e+02 8.878378593206279845e+01 2.908438890238542740e+01 5.874932501267664264e+01 8.539902358895604673e-01 9.608178111116405518e-02
4.857999999999999829e+01 9.600000000000000000e+01 8.648802211483825886e+01 2.909067487177492239e+01 5.644248767539633604e+01 8.584109420182696182e-01 9.644862564873860067e-02
4.860000000000000142e+01 8.900000000000000000e+01 8.432852638956634905e+01 2.909690065837733641e+01 5.427194207085002375e+01 8.628660843442073070e-01 9.681757599477433529e-02
4.861999999999999744e+01 8.600000000000000000e+01 8.229470595413296508e+01 2.910306626219261261e+01 5.222709502194923203e+01 8.673560216870646045e-01 9.718864830407338007e-02
4.864000000000000057e+01 9.800000000000000000e+01 8.037695336276350133e+01 2.910917168322083626e+01 5.029833870310071120e+01 8.718811175552263482e-01 9.756185888671443929e-02
4.865999999999999659e+01 9.300000000000000000e+01 7.856654633601736748e+01 2.911521692146195051e+01 4.847695045012605419e+01 8.764417402195211482e-01 9.793722420984675436e-02
4.867999999999999972e+01 9.400000000000000000e+01 7.685555744619581731e+01 2.912120197691598378e+01 4.675500244559196261e+01 8.810382627883485140e-01 9.831476089951092512e-02
4.870000000000000284e+01 9.500000000000000000e+01 7.523677297804053410e+01 2.912712684958293607e+01 4.512528057943093529e+01 8.856710632841737763e-01 9.869448574248150530e-02
4.871999999999999886e+01 1.120000000000000000e+02 7.370362022457918272e+01 2.913299153946275055e+01 4.358121174470684878e+01 8.903405247214531970e-01 9.907641568813708999e-02
4.874000000000000199e+01 7.400000000000000000e+01 7.225010247150794385e+01 2.913879604655551248e+01 4.211679882191606339e+01 8.950470351860061458e-01 9.946056785035464753e-02
4.875999999999999801e+01 7.600000000000000000e+01 7.087074094093709675e+01 2.914454037086119342e+01 4.072656262265062566e+01 8.997909879158436652e-01 9.984695950942941434e-02
4.878000000000000114e+01 7.700000000000000000e+01 6.956052299903822700e+01 2.915022451237973655e+01 3.940549009716093565e+01 9.045727813835400255e-01 1.002356081140221289e-01
4.879999999999999716e+01 7.500000000000000000e+01 6.831485597617914607e+01 2.915584847111122713e+01 3.814898815440469804e+01 9.093928193801075199e-01 1.006265312831314263e-01
4.882000000000000028e+01 7.100000000000000000e+01 6.712952599785452890e+01 2.916141224705563673e+01 3.695284249289032630e+01 9.142515111004775319e-01 1.010197468080947791e-01
4.884000000000000341e+01 6.900000000000000000e+01 6.600066127685211370e+01 2.916691584021290851e+01 3.581318089275401917e+01 9.191492712305673329e-01 1.014152726546155292e-01
4.885999999999999943e+01 6.400000000000000000e+01 6.492469936909782291e+01 2.917235925058312773e+01 3.472644047151388946e+01 9.240865200359960063e-01 1.018131269648187842e-01
4.888000000000000256e+01 6.900000000000000000e+01 6.389835794592028151e+01 2.917774247816620914e+01 3.368933845624224688e+01 9.290636834524884646e-01 1.022133280593357230e-01
4.889999999999999858e+01 7.000000000000000000e+01 6.291860868295816545e+01 2.918306552296223799e+01 3.269884607237853658e+01 9.340811931779723354e-01 1.026158944394151701e-01
4.892000000000000171e+01 6.500000000000000000e+01 6.198265390993587687e+01 2.918832838497118587e+01 3.175216519340917642e+01 9.391394867664518697e-01 1.030208447890669787e-01
4.893999999999999773e+01 6.400000000000000000e+01 6.108790570584618962e+01 2.919353106419299593e+01 3.084670743595231812e+01 9.442390077236441082e-01 1.034281979772322807e-01
4.896000000000000085e+01 6.400000000000000000e+01 6.023196716049410782e+01 2.919867356062775343e+01 2.998007542120188518e+01 9.493802056044738924e-01 1.038379730599866130e-01
4.897999999999999687e+01 7.500000000000000000e+01 5.941261555610642375e+01 2.920375587427540154e+01 2.915004595643583940e+01 9.545635361124075180e-01 1.042501892827711329e-01
4.900000000000000000e+01 6.300000000000000000e+01 5.862778725185045658e+01 2.920877800513594025e+01 2.835455491943113060e+01 9.597894612007248361e-01 1.046648660826574734e-01
4.902000000000000313e+01 6.500000000000000000e+01 5.787556407999566233e+01 2.921373995320942640e+01 2.759168365451986915e+01 9.650584491757187022e-01 1.050820230906420738e-01
4.903999999999999915e+01 7.800000000000000000e+01 5.715416108528322070e+01 2.921864171849580316e+01 2.685964671185153207e+01 9.703709748019073711e-01 1.055016801339739574e-01
4.906000000000000227e+01 4.800000000000000000e+01 5.646191545919923982e+01 2.922348330099507052e+01 2.615678078155637110e+01 9.757275194092837056e-01 1.059238572385151483e-01
4.907999999999999829e+01 6.000000000000000000e+01 5.579727653853098701e+01 2.922826470070728533e+01 2.548153469218993195e+01 9.811285710026360629e-01 1.063485746311332997e-01
4.910000000000000142e+01 6.900000000000000000e+01 5.515879675307412811e+01 2.923298591763236232e+01 2.483246035832661036e+01 9.865746243730221243e-01 1.067758527421295012e-01
4.911999999999999744e+01 6.500000000000000000e+01 5.454512342097483213e+01 2.923764695177035833e+01 2.420820457578537344e+01 9.920661812113996669e-01 1.072057122076986169e-01
4.914000000000000057e+01 7.500000000000000000e+01 5.395499130207230110e+01 2.924224780312130179e+01 2.360750157485407286e+01 9.976037502245068689e-01 1.076381738724266623e-01
4.915999999999999659e+01 5.900000000000000000e+01 5.338721583004652160e+01 2.924678847168513585e+01 2.302916625231657477e+01 1.003187847252998699e+00 1.080732587918207255e-01
4.917999999999999972e+01 6.000000000000000000e+01 5.284068695329419540e+01 2.925126895746186051e+01 2.247208801220552488e+01 1.008818995391937090e+00 1.085109882348781474e-01
4.920000000000000284e+01 6.500000000000000000e+01 5.231436352247019528e+01 2.925568926045150420e+01 2.193522515321836508e+01 1.014497725113637783e+00 1.089513836866893154e-01
4.921999999999999886e+01 4.400000000000000000e+01 5.180726816963311165e+01 2.926004938065403849e+01 2.141759974773502506e+01 1.020224574392968986e+00 1.093944668510790919e-01
4.924000000000000199e+01 6.100000000000000000e+01 5.131848263010189726e+01 2.926434931806949180e+01 2.091829296354396917e+01 1.026000088835150370e+00 1.098402596532865733e-01
4.925999999999999801e+01 5.600000000000000000e+01 5.084714346353715086e+01 2.926858907269786414e+01 2.043644078479053761e+01 1.031824821806066828e+00 1.102887842426810011e-01
4.928000000000000114e+01 5.900000000000000000e+01 5.039243813551232165e+01 2.927276864453912708e+01 1.997123009341244071e+01 1.037699334565232556e+00 1.107400629955195281e-01
4.929999999999999716e+01 5.500000000000000000e+01 4.995360142504008394e+01 2.927688803359330905e+01 1.952189507652764888e+01 1.043624196401382598e+00 1.111941185177419272e-01
4.932000000000000028e+01 3.700000000000000000e+01 4.952991212719798142e+01 2.928094723986041004e+01 1.908771392891894791e+01 1.049599984770821059e+00 1.116509736478078357e-01
4.934000000000000341e+01 6.500000000000000000e+01 4.912069002327451273e+01 2.928494626334040163e+01 1.866800582303599754e+01 1.055627285438540675e+00 1.121106514595734266e-01
4.935999999999999943e+01 5.300000000000000000e+01 4.872529309372269779e+01 2.928888510403331225e+01 1.826212812180196110e+01 1.061706692622206072e+00 1.125731752652101986e-01
4.938000000000000256e+01 4.900000000000000000e+01 4.834311495176952889e+01 2.929276376193911346e+01 1.786947381207317775e+01 1.067838809139067813e+00 1.130385686181669541e-01
4.939999999999999858e+01 5.400000000000000000e+01 4.797358247779021667e+01 2.929658223705783371e+01 1.748946913886037180e+01 1.074024246555839834e+00 1.135068553161728416e-01
4.942000000000000171e+01 5.900000000000000000e+01 4.761615363655440092e+01 2.930034052938947298e+01 1.712157142241897034e+01 1.080263625341669309e+00 1.139780594042865969e-01
4.943999999999999773e+01 5.000000000000000000e+01 4.727031546125007111e+01 2.930403863893400285e+01 1.676526704211387298e+01 1.086557575024204469e+00 1.144522051779878064e-01
4.946000000000000085e+01 5.400000000000000000e+01 4.693558218976338026e+01 2.930767656569145174e+01 1.642006957253671118e+01 1.092906734348901621e+00 1.149293171863159518e-01
4.947999999999999687e+01 5.100000000000000000e+01 4.661149354011891432e+01 2.931125430966181966e+01 1.608551805878046537e+01 1.099311751441573781e+00 1.154094202350526288e-01
4.950000000000000000e+01 5.600000000000000000e+01 4.629761311323967732e+01 2.931477187084504976e+01 1.576117541903033725e+01 1.105773283974336829e+00 1.158925393899533363e-01
4.952000000000000313e+01 5.400000000000000000e+01 4.599352691232133594e+01 2.931822924924122731e+01 1.544662696376512301e+01 1.112291999334958925e+00 1.163786999800246330e-01
4.953999999999999915e+01 4.600000000000000000e+01 4.569884196911739593e+01 2.932162644485032388e+01 1.514147902186647521e+01 1.118868574799745108e+00 1.168679276008502688e-01
4.956000000000000227e+01 4.900000000000000000e+01 4.541318506834190316e+01 2.932496345767231105e+01 1.484535766484159147e+01 1.125503697710030782e+00 1.173602481179680246e-01
4.957999999999999829e+01 4.900000000000000000e+01 4.513620156220584079e+01 2.932824028770718883e+01 1.455790752117601805e+01 1.132198065652342045e+00 1.178556876702934464e-01
4.960000000000000142e+01 4.400000000000000000e+01 4.486755426782863765e+01 2.933145693495498563e+01 1.427879067355769394e+01 1.138952386642360315e+00 1.183542726735977296e-01
4.961999999999999744e+01 4.200000000000000000e+01 4.460692244092677328e+01 2.933461339941570145e+01 1.400768563237430975e+01 1.145767379312722545e+00 1.188560298240343704e-01
4.964000000000000057e+01 5.300000000000000000e+01 4.435400081976479925e+01 2.933770968108933630e+01 1.374428637946891740e+01 1.152643773104826463e+00 1.193609861017211476e-01
4.965999999999999659e+01 3.700000000000000000e+01 4.410849873389140186e+01 2.934074577997583333e+01 1.348830147667655055e+01 1.159582308464640166e+00 1.198691687743730916e-01
4.967999999999999972e+01 5.200000000000000000e+01 4.387013927265660840e+01 2.934372169607527780e+01 1.323945323413761876e+01 1.166583737042718560e+00 1.203806054009919635e-01
4.970000000000000284e+01 4.500000000000000000e+01 4.363865850894435283e+01 2.934663742938764130e+01 1.299747693382266078e+01 1.173648821898437333e+00 1.208953238356093862e-01
4.971999999999999886e+01 3.800000000000000000e+01 4.341380477394206139e+01 2.934949297991286699e+01 1.276212010408949560e+01 1.180778337708607184e+00 1.214133522310870406e-01
4.974000000000000199e+01 4.800000000000000000e+01 4.319533797912580297e+01 2.935228834765104011e+01 1.253314184145122567e+01 1.187973070980560486e+00 1.219347190429750094e-01
4.975999999999999801e+01 4.500000000000000000e+01 4.298302898195974109e+01 2.935502353260210384e+01 1.231031217605441697e+01 1.195233820269791636e+00 1.224594530334261328e-01
4.978000000000000114e+01 4.000000000000000000e+01 4.277665899209893752e+01 2.935769853476608660e+01 1.209341147765536206e+01 1.202561396402318294e+00 1.229875832751719245e-01
4.979999999999999716e+01 5.300000000000000000e+01 4.257601901515133846e+01 2.936031335414295995e+01 1.188222989915100491e+01 1.209956622701817475e+00 1.235191391555569701e-01
4.982000000000000028e+01 4.000000000000000000e+01 4.238090933129169713e+01 2.936286799073275233e+01 1.167656685495658664e+01 1.217420335221719885e+00 1.240541503806364410e-01
4.984000000000000341e+01 4.900000000000000000e+01 4.219113900624255820e+01 2.936536244453546374e+01 1.147623053174544161e+01 1.224953382982317374e+00 1.245926469793338376e-01
4.985999999999999943e+01 3.600000000000000000e+01 4.200652543233297820e+01 2.936779671555106574e+01 1.128103742926118258e+01 1.232556628213070882e+00 1.251346593076640978e-01
